#Point ID; Cross section heading stationing[m]; Measurement point type; Location code; Date; Time; Value[m]; Zero Flag; Err Flag; Remark; Delta[mm]
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 09.11.2022; 12:00:00; 9.94233245; 1; 0; ; 0.00000000
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 10.11.2022; 12:00:00; 9.94115502; 0; 0; ; -1.17742323
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 11.11.2022; 15:00:00; 9.94117277; 0; 0; ; -1.15967733
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 14.11.2022; 11:00:00; 9.94352151; 0; 0; ; 1.18906382
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 15.11.2022; 12:00:00; 9.94234711; 0; 0; ; 0.01466202
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 16.11.2022; 12:00:00; 9.94254037; 0; 0; ; 0.20792437
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 18.11.2022; 12:00:00; 9.94155923; 0; 0; ; -0.77321132
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 21.11.2022; 11:00:00; 9.94136595; 0; 0; ; -0.96649274
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 22.11.2022; 10:00:00; 9.94136595; 0; 0; ; -0.96649274
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 23.11.2022; 10:00:00; 9.94136595; 0; 0; ; -0.96649274
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 24.11.2022; 10:00:00; 9.94105380; 0; 0; ; -1.27864791
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 25.11.2022; 09:00:00; 9.94077877; 0; 0; ; -1.55367790
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 28.11.2022; 10:00:00; 9.94097968; 0; 0; ; -1.35276507
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 29.11.2022; 10:00:00; 9.94017228; 0; 0; ; -2.16016244
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 30.11.2022; 15:30:00; 9.94029285; 0; 0; ; -2.03959790
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 01.12.2022; 12:00:00; 9.93988107; 0; 0; ; -2.45137847
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 02.12.2022; 09:00:00; 9.94093948; 0; 0; ; -1.39296743
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 05.12.2022; 10:00:00; 9.94066602; 0; 0; ; -1.66642624
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 06.12.2022; 10:00:00; 9.94097968; 0; 0; ; -1.35276507
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 07.12.2022; 09:00:00; 9.93999849; 0; 0; ; -2.33395421
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 08.12.2022; 09:00:00; 9.93980548; 0; 0; ; -2.52696416
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 09.12.2022; 08:00:00; 9.93882428; 0; 0; ; -3.50816865
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 13.12.2022; 10:00:00; 9.93999849; 0; 0; ; -2.33395421
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 14.12.2022; 08:00:00; 9.93999849; 0; 0; ; -2.33395421
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 15.12.2022; 11:00:00; 9.93999849; 0; 0; ; -2.33395421
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 16.12.2022; 08:00:00; 9.94001939; 0; 0; ; -2.31305036
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 20.12.2022; 11:00:00; 9.94019315; 0; 0; ; -2.13929517
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 21.12.2022; 12:00:00; 9.93991656; 0; 0; ; -2.41588113
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 05.01.2023; 10:00:00; 9.94007417; 0; 0; ; -2.25827944
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 06.01.2023; 12:00:00; 9.93995673; 0; 0; ; -2.37571085
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 09.01.2023; 10:00:00; 9.93966394; 0; 0; ; -2.66850467
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 10.01.2023; 10:00:00; 9.94036698; 0; 0; ; -1.96546154
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 11.01.2023; 10:00:00; 9.93923129; 0; 0; ; -3.10115853
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 13.01.2023; 10:00:00; 9.93887900; 0; 0; ; -3.45344755
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 16.01.2023; 12:00:00; 9.93878088; 0; 0; ; -3.55156519
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 17.01.2023; 08:00:00; 9.93836910; 0; 0; ; -3.96334708
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 18.01.2023; 10:00:00; 9.94093791; 0; 0; ; -1.39453772
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 19.01.2023; 07:00:00; 9.94078186; 0; 0; ; -1.55058759
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 20.01.2023; 12:00:00; 9.94027040; 0; 0; ; -2.06204547
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 24.01.2023; 13:00:00; 9.93709203; 0; 0; ; -5.24041079
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 25.01.2023; 11:00:00; 9.93732843; 0; 0; ; -5.00401143
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 26.01.2023; 11:00:00; 9.93744587; 0; 0; ; -4.88657914
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 27.01.2023; 09:00:00; 9.93774022; 0; 0; ; -4.59222873
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 30.01.2023; 14:00:00; 9.93750382; 0; 0; ; -4.82862731
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 31.01.2023; 10:00:00; 9.93740570; 0; 0; ; -4.92674348
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 01.02.2023; 08:00:00; 9.93748450; 0; 0; ; -4.84794556
GWSMS001M1_RD; 1.00000000; Radial Displacement; 01; 02.02.2023; 06:00:00; 9.93809100; 0; 0; ; -4.24144491
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 09.11.2022; 12:00:00; 10.01620027; 1; 0; ; 0.00000000
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 10.11.2022; 12:00:00; 10.01492783; 0; 0; ; -1.27244554
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 11.11.2022; 15:00:00; 10.01416322; 0; 0; ; -2.03705336
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 14.11.2022; 11:00:00; 10.01479131; 0; 0; ; -1.40896267
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 15.11.2022; 12:00:00; 10.01425903; 0; 0; ; -1.94123953
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 16.11.2022; 12:00:00; 10.01394478; 0; 0; ; -2.25549636
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 18.11.2022; 12:00:00; 10.01309827; 0; 0; ; -3.10200175
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 21.11.2022; 11:00:00; 10.01394478; 0; 0; ; -2.25549636
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 22.11.2022; 10:00:00; 10.01563787; 0; 0; ; -0.56240069
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 23.11.2022; 10:00:00; 10.01363071; 0; 0; ; -2.56956333
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 24.11.2022; 10:00:00; 10.01387510; 0; 0; ; -2.32517447
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 25.11.2022; 09:00:00; 10.01389420; 0; 0; ; -2.30606900
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 28.11.2022; 10:00:00; 10.01500964; 0; 0; ; -1.19063799
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 29.11.2022; 10:00:00; 10.01422885; 0; 0; ; -1.97142403
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 30.11.2022; 15:30:00; 10.01389031; 0; 0; ; -2.30996807
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 01.12.2022; 12:00:00; 10.01352040; 0; 0; ; -2.67987706
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 02.12.2022; 09:00:00; 10.01398736; 0; 0; ; -2.21291484
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 05.12.2022; 10:00:00; 10.01384000; 0; 0; ; -2.36027430
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 06.12.2022; 10:00:00; 10.01384946; 0; 0; ; -2.35081392
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 07.12.2022; 09:00:00; 10.01438216; 0; 0; ; -1.81811587
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 08.12.2022; 09:00:00; 10.01406870; 0; 0; ; -2.13156996
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 09.12.2022; 08:00:00; 10.01268965; 0; 0; ; -3.51062489
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 13.12.2022; 10:00:00; 10.01438216; 0; 0; ; -1.81811587
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 14.12.2022; 08:00:00; 10.01300315; 0; 0; ; -3.19712762
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 15.12.2022; 11:00:00; 10.01300315; 0; 0; ; -3.19712762
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 16.12.2022; 08:00:00; 10.01346069; 0; 0; ; -2.73958804
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 20.12.2022; 11:00:00; 10.01291852; 0; 0; ; -3.28175744
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 21.12.2022; 12:00:00; 10.01282143; 0; 0; ; -3.37884000
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 05.01.2023; 10:00:00; 10.01272734; 0; 0; ; -3.47292881
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 06.01.2023; 12:00:00; 10.01308778; 0; 0; ; -3.11249752
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 09.01.2023; 10:00:00; 10.01304698; 0; 0; ; -3.15329474
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 10.01.2023; 10:00:00; 10.01278062; 0; 0; ; -3.41965825
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 11.01.2023; 10:00:00; 10.01247346; 0; 0; ; -3.72681836
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 13.01.2023; 10:00:00; 10.01227284; 0; 0; ; -3.92743215
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 16.01.2023; 12:00:00; 10.01201896; 0; 0; ; -4.18131530
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 17.01.2023; 08:00:00; 10.01198761; 0; 0; ; -4.21266666
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 18.01.2023; 10:00:00; 10.01356125; 0; 0; ; -2.63902393
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 19.01.2023; 07:00:00; 10.01341387; 0; 0; ; -2.78640560
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 20.01.2023; 12:00:00; 10.01300017; 0; 0; ; -3.20009926
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 24.01.2023; 13:00:00; 10.01106614; 0; 0; ; -5.13413150
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 25.01.2023; 11:00:00; 10.01128867; 0; 0; ; -4.91160272
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 26.01.2023; 11:00:00; 10.01109749; 0; 0; ; -5.10278324
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 27.01.2023; 09:00:00; 10.01115077; 0; 0; ; -5.04950600
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 30.01.2023; 14:00:00; 10.01085304; 0; 0; ; -5.34723795
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 31.01.2023; 10:00:00; 10.01085304; 0; 0; ; -5.34723795
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 01.02.2023; 08:00:00; 10.01115077; 0; 0; ; -5.04950600
GWSMS001M2_RD; 1.00000000; Radial Displacement; 02; 02.02.2023; 06:00:00; 10.01161469; 0; 0; ; -4.58558210
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 09.11.2022; 12:00:00; 10.00516927; 1; 0; ; 0.00000000
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 10.11.2022; 12:00:00; 10.00422063; 0; 0; ; -0.94864066
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 11.11.2022; 15:00:00; 10.00273413; 0; 0; ; -2.43514419
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 14.11.2022; 11:00:00; 10.00149359; 0; 0; ; -3.67568200
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 15.11.2022; 12:00:00; 10.00149359; 0; 0; ; -3.67568200
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 16.11.2022; 12:00:00; 10.00022260; 0; 0; ; -4.94667292
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 18.11.2022; 12:00:00; 9.99927702; 0; 0; ; -5.89224657
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 21.11.2022; 11:00:00; 10.00022260; 0; 0; ; -4.94667292
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 22.11.2022; 10:00:00; 10.00022260; 0; 0; ; -4.94667292
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 23.11.2022; 10:00:00; 10.00022260; 0; 0; ; -4.94667292
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 24.11.2022; 10:00:00; 10.00021954; 0; 0; ; -4.94972786
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 25.11.2022; 09:00:00; 10.00072487; 0; 0; ; -4.44439670
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 28.11.2022; 10:00:00; 10.00116818; 0; 0; ; -4.00108869
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 29.11.2022; 10:00:00; 10.00141024; 0; 0; ; -3.75903187
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 30.11.2022; 15:30:00; 10.00144276; 0; 0; ; -3.72650602
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 01.12.2022; 12:00:00; 10.00150179; 0; 0; ; -3.66747669
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 02.12.2022; 09:00:00; 10.00197162; 0; 0; ; -3.19764882
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 05.12.2022; 10:00:00; 10.00216374; 0; 0; ; -3.00552754
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 06.12.2022; 10:00:00; 10.00146329; 0; 0; ; -3.70597754
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 07.12.2022; 09:00:00; 10.00240896; 0; 0; ; -2.76031059
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 08.12.2022; 09:00:00; 10.00273413; 0; 0; ; -2.43514419
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 09.12.2022; 08:00:00; 10.00240896; 0; 0; ; -2.76031059
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 13.12.2022; 10:00:00; 10.00178849; 0; 0; ; -3.38078040
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 14.12.2022; 08:00:00; 10.00178849; 0; 0; ; -3.38078040
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 15.12.2022; 11:00:00; 10.00178849; 0; 0; ; -3.38078040
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 16.12.2022; 08:00:00; 10.00213723; 0; 0; ; -3.03204235
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 20.12.2022; 11:00:00; 10.00156985; 0; 0; ; -3.59941716
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 09.01.2023; 10:00:00; 10.00258053; 0; 0; ; -2.58874090
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 10.01.2023; 10:00:00; 10.00182101; 0; 0; ; -3.34825579
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 11.01.2023; 10:00:00; 10.00217277; 0; 0; ; -2.99649651
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 13.01.2023; 10:00:00; 10.00220228; 0; 0; ; -2.96699046
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 16.01.2023; 12:00:00; 10.00201014; 0; 0; ; -3.15913001
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 19.01.2023; 07:00:00; 10.00222057; 0; 0; ; -2.94870047
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 20.01.2023; 12:00:00; 10.00206093; 0; 0; ; -3.10834480
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 24.01.2023; 13:00:00; 10.00194209; 0; 0; ; -3.22717654
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 25.01.2023; 11:00:00; 10.00210170; 0; 0; ; -3.06757131
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 26.01.2023; 11:00:00; 10.00200714; 0; 0; ; -3.16213538
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 27.01.2023; 09:00:00; 10.00165840; 0; 0; ; -3.51086998
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 30.01.2023; 14:00:00; 10.00137471; 0; 0; ; -3.79456242
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 31.01.2023; 10:00:00; 10.00128014; 0; 0; ; -3.88912637
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 01.02.2023; 08:00:00; 10.00169092; 0; 0; ; -3.47834893
GWSMS001M3_RD; 1.00000000; Radial Displacement; 03; 02.02.2023; 06:00:00; 10.00204568; 0; 0; ; -3.12358671
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 09.11.2022; 12:00:00; 9.98028920; 1; 0; ; 0.00000000
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 10.11.2022; 12:00:00; 9.97936643; 0; 0; ; -0.92276244
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 11.11.2022; 15:00:00; 9.97718763; 0; 0; ; -3.10156544
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 14.11.2022; 11:00:00; 9.97520250; 0; 0; ; -5.08669102
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 15.11.2022; 12:00:00; 9.97520250; 0; 0; ; -5.08669102
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 16.11.2022; 12:00:00; 9.97461483; 0; 0; ; -5.67436556
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 18.11.2022; 12:00:00; 9.97485328; 0; 0; ; -5.43591309
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 21.11.2022; 11:00:00; 9.97461483; 0; 0; ; -5.67436556
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 22.11.2022; 10:00:00; 9.97461483; 0; 0; ; -5.67436556
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 23.11.2022; 10:00:00; 9.97555181; 0; 0; ; -4.73738092
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 24.11.2022; 10:00:00; 9.97489592; 0; 0; ; -5.39327144
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 25.11.2022; 09:00:00; 9.97568045; 0; 0; ; -4.60874625
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 28.11.2022; 10:00:00; 9.97555181; 0; 0; ; -4.73738092
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 29.11.2022; 10:00:00; 9.97622993; 0; 0; ; -4.05926551
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 30.11.2022; 15:30:00; 9.97631251; 0; 0; ; -3.97668110
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 01.12.2022; 12:00:00; 9.97645226; 0; 0; ; -3.83693103
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 02.12.2022; 09:00:00; 9.97653485; 0; 0; ; -3.75434741
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 05.12.2022; 10:00:00; 9.97662855; 0; 0; ; -3.66064847
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 06.12.2022; 10:00:00; 9.97648881; 0; 0; ; -3.80038404
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 07.12.2022; 09:00:00; 9.97742582; 0; 0; ; -2.86337493
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 08.12.2022; 09:00:00; 9.97742582; 0; 0; ; -2.86337493
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 09.12.2022; 08:00:00; 9.97777515; 0; 0; ; -2.51404244
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 13.12.2022; 10:00:00; 9.97613953; 0; 0; ; -4.14966133
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 14.12.2022; 08:00:00; 9.97613953; 0; 0; ; -4.14966133
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 15.12.2022; 11:00:00; 9.97648881; 0; 0; ; -3.80038404
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 16.12.2022; 08:00:00; 9.97659527; 0; 0; ; -3.69392729
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 20.12.2022; 11:00:00; 9.97622046; 0; 0; ; -4.06873556
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 21.12.2022; 12:00:00; 9.97583457; 0; 0; ; -4.45462359
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 05.01.2023; 10:00:00; 9.97596320; 0; 0; ; -4.32599463
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 06.01.2023; 12:00:00; 9.97661912; 0; 0; ; -3.67007599
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 09.01.2023; 10:00:00; 9.97684145; 0; 0; ; -3.44774512
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 10.01.2023; 10:00:00; 9.97629032; 0; 0; ; -3.99887768
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 11.01.2023; 10:00:00; 9.97639679; 0; 0; ; -3.89240680
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 13.01.2023; 10:00:00; 9.97665404; 0; 0; ; -3.63515089
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 16.01.2023; 12:00:00; 9.97643171; 0; 0; ; -3.85748193
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 17.01.2023; 08:00:00; 9.97678267; 0; 0; ; -3.50652242
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 18.01.2023; 10:00:00; 9.97528873; 0; 0; ; -5.00046508
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 19.01.2023; 07:00:00; 9.97526484; 0; 0; ; -5.02435767
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 20.01.2023; 12:00:00; 9.97548716; 0; 0; ; -4.80203070
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 24.01.2023; 13:00:00; 9.97675882; 0; 0; ; -3.53037032
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 25.01.2023; 11:00:00; 9.97700500; 0; 0; ; -3.28419119
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 26.01.2023; 11:00:00; 9.97681760; 0; 0; ; -3.47159589
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 27.01.2023; 09:00:00; 9.97694623; 0; 0; ; -3.34296652
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 30.01.2023; 14:00:00; 9.97668897; 0; 0; ; -3.60022491
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 31.01.2023; 10:00:00; 9.97652542; 0; 0; ; -3.76377902
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 01.02.2023; 08:00:00; 9.97691130; 0; 0; ; -3.37789360
GWSMS001M4_RD; 1.00000000; Radial Displacement; 04; 02.02.2023; 06:00:00; 9.97733383; 0; 0; ; -2.95536901
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 09.11.2022; 12:00:00; 9.98997680; 1; 0; ; 0.00000000
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 10.11.2022; 12:00:00; 9.98936885; 0; 0; ; -0.60794837
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 11.11.2022; 15:00:00; 9.98439713; 0; 0; ; -5.57967426
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 14.11.2022; 11:00:00; 9.98163003; 0; 0; ; -8.34677455
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 15.11.2022; 12:00:00; 9.98217536; 0; 0; ; -7.80143764
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 16.11.2022; 12:00:00; 9.98301357; 0; 0; ; -6.96322870
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 18.11.2022; 12:00:00; 9.98326625; 0; 0; ; -6.71055269
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 21.11.2022; 11:00:00; 9.98410437; 0; 0; ; -5.87243534
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 22.11.2022; 10:00:00; 9.98301357; 0; 0; ; -6.96322870
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 23.11.2022; 10:00:00; 9.98326625; 0; 0; ; -6.71055269
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 24.11.2022; 10:00:00; 9.98313585; 0; 0; ; -6.84095277
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 25.11.2022; 09:00:00; 9.98361347; 0; 0; ; -6.36332718
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 28.11.2022; 10:00:00; 9.98272077; 0; 0; ; -7.25603035
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 29.11.2022; 10:00:00; 9.98344584; 0; 0; ; -6.53096129
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 30.11.2022; 15:30:00; 9.98341257; 0; 0; ; -6.56423392
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 01.12.2022; 12:00:00; 9.98358020; 0; 0; ; -6.39660527
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 02.12.2022; 09:00:00; 9.98332477; 0; 0; ; -6.65203098
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 05.12.2022; 10:00:00; 9.98324096; 0; 0; ; -6.73584259
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 06.12.2022; 10:00:00; 9.98326625; 0; 0; ; -6.71055269
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 07.12.2022; 09:00:00; 9.98326625; 0; 0; ; -6.71055269
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 08.12.2022; 09:00:00; 9.98381180; 0; 0; ; -6.16500467
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 09.12.2022; 08:00:00; 9.98381180; 0; 0; ; -6.16500467
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 13.12.2022; 10:00:00; 9.98242816; 0; 0; ; -7.54864028
GWSMS001M5_RD; 1.00000000; Radial Displacement; 05; 14.12.2022; 08:00:00; 9.98242816; 0; 0; ; -7.54864028
